pic_id,pred,,,,
pic_2047594636,0.903724 ,,,,
pic_2047595758,0.259003 ,,,,
pic_2047612867,0.636712 ,,,,
pic_2047616332,0.067098 ,,,,
pic_2047640260,0.898192 ,,,,
pic_2047640540,0.018581 ,,,,
pic_2047647732,0.504331 ,,,,
pic_2047679155,0.082543 ,,,,
pic_2047686765,0.951633 ,,,,
pic_2047700352,0.182234 ,,,,
pic_2047704757,0.687375 ,,,,
pic_2047708817,0.925502 ,,,,
pic_2047713432,0.949829 ,,,,
pic_2047716962,0.555296 ,,,,
pic_2047728814,0.018850 ,,,,
pic_2047773418,0.074087 ,,,,
pic_2047798502,0.469622 ,,,,
pic_2047825468,0.019187 ,,,,
pic_2047836377,0.034002 ,,,,
pic_2047868546,0.000156 ,,,,
pic_2047933324,0.121967 ,,,,
pic_2047943604,0.006612 ,,,,
pic_2047982975,0.024128 ,,,,
pic_2047986693,0.055335 ,,,,
pic_2047987609,0.002110 ,,,,
pic_2047994941,0.720559 ,,,,
pic_2048002043,0.987110 ,,,,
pic_2048013955,0.005905 ,,,,
pic_2048017178,0.619403 ,,,,
pic_2048030489,0.006603 ,,,,
pic_2048031390,0.012025 ,,,,
pic_2048033215,0.567329 ,,,,
pic_2048035053,0.982986 ,,,,
pic_2048035659,0.662961 ,,,,
pic_2048048417,0.670546 ,,,,
pic_2048062909,0.222932 ,,,,
pic_2048066388,0.012628 ,,,,
pic_2048069193,0.726031 ,,,,
pic_2048099394,0.021566 ,,,,
pic_2048105163,0.011493 ,,,,
pic_2048129227,0.046653 ,,,,
pic_2048130301,0.876361 ,,,,
pic_2048163909,0.072848 ,,,,
pic_2048178477,0.000310 ,,,,
pic_2048201770,0.006016 ,,,,
pic_2048220166,0.003672 ,,,,
pic_2048303553,0.898896 ,,,,
pic_2048315086,0.023131 ,,,,
pic_2048322301,0.000422 ,,,,
pic_2048343652,0.945633 ,,,,
pic_2048393880,0.574961 ,,,,
pic_2048394904,0.585118 ,,,,
pic_2048402870,0.049693 ,,,,
pic_2048409808,0.979746 ,,,,
pic_2048417630,0.971276 ,,,,
pic_2048418181,0.224072 ,,,,
pic_2048485177,0.784887 ,,,,
pic_2048486842,0.091769 ,,,,
pic_2048493444,0.584434 ,,,,
pic_2048505006,0.425648 ,,,,
pic_2048520237,0.949758 ,,,,
pic_2048529974,0.002095 ,,,,
pic_2048530800,0.981933 ,,,,
pic_2048554900,0.870219 ,,,,
pic_2048555763,0.009149 ,,,,
pic_2048569822,0.840843 ,,,,
pic_2048607979,0.057696 ,,,,
pic_2048613676,0.818436 ,,,,
pic_2048630841,0.471450 ,,,,
pic_2048641325,0.997451 ,,,,
pic_2048659252,0.725738 ,,,,
pic_2048677023,0.998306 ,,,,
pic_2048689968,0.350601 ,,,,
pic_2048718193,0.446169 ,,,,
pic_2048734368,0.322266 ,,,,
pic_2048761221,0.923340 ,,,,
pic_2048803520,0.175091 ,,,,
pic_2048817469,0.525527 ,,,,
pic_2048843843,0.000012 ,,,,
pic_2048849995,0.024657 ,,,,
pic_2048876218,0.893320 ,,,,
pic_2048898791,0.911044 ,,,,
pic_2048912473,0.650611 ,,,,
pic_2048912643,0.527201 ,,,,
pic_2048938097,0.506405 ,,,,
pic_2048946008,0.000518 ,,,,
pic_2048989358,0.522767 ,,,,
pic_2048997787,0.368992 ,,,,
pic_2048998574,0.793864 ,,,,
pic_2049016736,0.127758 ,,,,
pic_2049026966,0.418900 ,,,,
pic_2049036477,0.110883 ,,,,
pic_2049053298,0.224076 ,,,,
pic_2049075165,0.426207 ,,,,
pic_2049079529,0.957485 ,,,,
pic_2049098565,0.877114 ,,,,
pic_2049099413,0.070524 ,,,,
pic_2049111273,0.199737 ,,,,
pic_2049117353,0.036448 ,,,,
pic_2049132001,0.699320 ,,,,
pic_2049142005,0.924869 ,,,,
pic_2049146288,0.002530 ,,,,
pic_2049159930,0.988264 ,,,,
pic_2049164774,0.185966 ,,,,
pic_2049174107,0.617459 ,,,,
pic_2049183097,0.082034 ,,,,
pic_2049184952,0.000745 ,,,,
pic_2049227326,0.082891 ,,,,
pic_2049289875,0.210871 ,,,,
pic_2049290192,0.198236 ,,,,
pic_2049290241,0.490964 ,,,,
pic_2049300830,0.047014 ,,,,
pic_2049304684,0.873909 ,,,,
pic_2049338452,0.119161 ,,,,
pic_2049398288,0.333714 ,,,,
pic_2049413311,0.006019 ,,,,
pic_2049448947,0.389328 ,,,,
pic_2049524157,0.001057 ,,,,
pic_2049561703,0.647297 ,,,,
pic_2049567018,0.955315 ,,,,
pic_2049570854,0.929446 ,,,,
pic_2049596023,0.509343 ,,,,
pic_2049636496,0.006365 ,,,,
pic_2049653142,0.921502 ,,,,
pic_2049683244,0.132977 ,,,,
pic_2049709787,0.023290 ,,,,
pic_2049726578,0.705411 ,,,,
pic_2049728826,0.079775 ,,,,
pic_2049739478,0.001524 ,,,,
pic_2049743497,0.477778 ,,,,
pic_2049749895,0.909954 ,,,,
pic_2049766202,0.719824 ,,,,
pic_2049779755,0.677422 ,,,,
pic_2049782435,0.018714 ,,,,
pic_2049807418,0.052974 ,,,,
pic_2049820760,0.001112 ,,,,
pic_2049823654,0.019887 ,,,,
pic_2049823860,0.759528 ,,,,
pic_2049836577,0.561967 ,,,,
pic_2049866591,0.086258 ,,,,
pic_2049935961,0.116402 ,,,,
pic_2049957358,0.042888 ,,,,
pic_2049960836,0.569341 ,,,,
pic_2049968464,0.962214 ,,,,
pic_2049975770,0.045188 ,,,,
pic_2049986969,0.580602 ,,,,
pic_2050003411,0.010426 ,,,,
pic_2050006413,0.132590 ,,,,
pic_2050009382,0.370568 ,,,,
pic_2050016577,0.018506 ,,,,
pic_2050024799,0.325487 ,,,,
pic_2050028936,0.322382 ,,,,
pic_2050052686,0.817793 ,,,,
pic_2050055152,0.720394 ,,,,
pic_2050057886,0.283195 ,,,,
pic_2050079666,0.008758 ,,,,
pic_2050080907,0.222839 ,,,,
pic_2050087740,0.020878 ,,,,
pic_2050090652,0.395675 ,,,,
pic_2050109367,0.480707 ,,,,
pic_2050111605,0.622828 ,,,,
pic_2050143649,0.489667 ,,,,
pic_2050152542,0.181376 ,,,,
pic_2050155594,0.312653 ,,,,
pic_2050219561,0.493602 ,,,,
pic_2050225394,0.801864 ,,,,
pic_2050265090,0.405749 ,,,,
pic_2050303591,0.497997 ,,,,
pic_2050313796,0.001359 ,,,,
pic_2050323663,0.000336 ,,,,
pic_2050337157,0.639050 ,,,,
pic_2050340696,0.186139 ,,,,
pic_2050370825,0.025247 ,,,,
pic_2050398740,0.875541 ,,,,
pic_2050402532,0.022067 ,,,,
pic_2050404697,0.908761 ,,,,
pic_2050458575,0.986576 ,,,,
pic_2050478131,0.054226 ,,,,
pic_2050483400,0.620836 ,,,,
pic_2050502576,0.984582 ,,,,
pic_2050503329,0.095542 ,,,,
pic_2050520535,0.536546 ,,,,
pic_2050522009,0.460341 ,,,,
pic_2050524184,0.001577 ,,,,
pic_2050555349,0.997708 ,,,,
pic_2050597276,0.001383 ,,,,
pic_2050599609,0.764831 ,,,,
pic_2050618470,0.955318 ,,,,
pic_2050630363,0.942666 ,,,,
pic_2050655154,0.094848 ,,,,
pic_2050658024,0.996077 ,,,,
pic_2050688942,0.121852 ,,,,
pic_2050702027,0.949013 ,,,,
pic_2050711277,0.652200 ,,,,
pic_2050722657,0.116552 ,,,,
pic_2050788791,0.950193 ,,,,
pic_2050801034,0.321954 ,,,,
pic_2050821171,0.012867 ,,,,
pic_2050826796,0.277216 ,,,,
pic_2050834949,0.455374 ,,,,
pic_2050847268,0.979402 ,,,,
pic_2050858218,0.006948 ,,,,
pic_2050881674,0.744933 ,,,,
pic_2050897438,0.002110 ,,,,
pic_2050916969,0.922384 ,,,,
pic_2050930803,0.912798 ,,,,
pic_2050947305,0.117020 ,,,,
pic_2050948014,0.002970 ,,,,
pic_2050992691,0.020993 ,,,,
pic_2051055437,0.034026 ,,,,
pic_2051063954,0.569825 ,,,,
pic_2051077271,0.900806 ,,,,
pic_2051087292,0.818192 ,,,,
pic_2051102726,0.006587 ,,,,
pic_2051134003,0.067646 ,,,,
pic_2051156577,0.521099 ,,,,
pic_2051165783,0.910102 ,,,,
pic_2051181936,0.015219 ,,,,
pic_2051191766,0.609065 ,,,,
pic_2051216160,0.000433 ,,,,
pic_2051217929,0.076051 ,,,,
pic_2051220975,0.336152 ,,,,
pic_2051246609,0.849255 ,,,,
pic_2051264318,0.987943 ,,,,
pic_2051268151,0.940023 ,,,,
pic_2051270559,0.917490 ,,,,
pic_2051323073,0.663835 ,,,,
pic_2051324769,0.221939 ,,,,
pic_2051326357,0.574136 ,,,,
pic_2051327630,0.010833 ,,,,
pic_2051331362,0.000218 ,,,,
pic_2051342423,0.018437 ,,,,
pic_2051342545,0.004808 ,,,,
pic_2051354425,0.172991 ,,,,
pic_2051428240,0.003690 ,,,,
pic_2051432189,0.052936 ,,,,
pic_2051444559,0.000079 ,,,,
pic_2051476535,0.090857 ,,,,
pic_2051479052,0.010472 ,,,,
pic_2051493102,0.404713 ,,,,
pic_2051493989,0.977059 ,,,,
pic_2051588611,0.867165 ,,,,
pic_2051667557,0.325222 ,,,,
pic_2051672494,0.770236 ,,,,
pic_2051678290,0.836677 ,,,,
pic_2051719357,0.004746 ,,,,
pic_2051765664,0.985939 ,,,,
pic_2051880571,0.125872 ,,,,
pic_2051881028,0.000822 ,,,,
pic_2051891526,0.166675 ,,,,
pic_2051941442,0.032512 ,,,,
pic_2051946505,0.000577 ,,,,
pic_2051957434,0.013140 ,,,,
pic_2051964505,0.523878 ,,,,
pic_2051973268,0.019509 ,,,,
pic_2051989417,0.123122 ,,,,
pic_2051990173,0.993083 ,,,,
pic_2051997695,0.010599 ,,,,
pic_2052013627,0.375021 ,,,,
pic_2052020929,0.069359 ,,,,
pic_2052021704,0.247125 ,,,,
pic_2052062357,0.228204 ,,,,
pic_2052069899,0.604693 ,,,,
pic_2052079029,0.020649 ,,,,
pic_2052080919,0.995127 ,,,,
pic_2052086361,0.011872 ,,,,
pic_2052088494,0.887637 ,,,,
pic_2052096732,0.709496 ,,,,
pic_2052132188,0.039906 ,,,,
pic_2052146539,0.565372 ,,,,
pic_2052176168,0.822497 ,,,,
pic_2052178573,0.948849 ,,,,
pic_2052212520,0.872187 ,,,,
pic_2052266986,0.337224 ,,,,
pic_2052270652,0.027038 ,,,,
pic_2052277207,0.341243 ,,,,
pic_2052286341,0.939002 ,,,,
pic_2052287735,0.013347 ,,,,
pic_2052292387,0.005807 ,,,,
pic_2052302968,0.655315 ,,,,
pic_2052313498,0.011192 ,,,,
pic_2052321236,0.489475 ,,,,
pic_2052362727,0.275872 ,,,,
pic_2052389221,0.473510 ,,,,
pic_2052422878,0.861075 ,,,,
pic_2052428343,0.035747 ,,,,
pic_2052444129,0.983224 ,,,,
pic_2052500136,0.000251 ,,,,
pic_2052507427,0.114337 ,,,,
pic_2052516668,0.228030 ,,,,
pic_2052582336,0.879305 ,,,,
pic_2052597689,0.002109 ,,,,
pic_2052616199,0.159730 ,,,,
pic_2052639890,0.145129 ,,,,
pic_2052643080,0.186575 ,,,,
pic_2052662126,0.962451 ,,,,
pic_2052692755,0.481242 ,,,,
pic_2052704116,0.859131 ,,,,
pic_2052769043,0.004253 ,,,,
pic_2052771508,0.855238 ,,,,
pic_2052783985,0.922338 ,,,,
pic_2052822560,0.540629 ,,,,
pic_2052847383,0.014935 ,,,,
pic_2052855536,0.895593 ,,,,
pic_2052878006,0.614758 ,,,,
pic_2052887390,0.022942 ,,,,
pic_2052889154,0.225803 ,,,,
pic_2052930655,0.023965 ,,,,
pic_2052951369,0.193054 ,,,,
pic_2052964952,0.445912 ,,,,
pic_2052965624,0.564087 ,,,,
pic_2052985534,0.020591 ,,,,
pic_2052992647,0.051566 ,,,,
pic_2053012770,0.052347 ,,,,
pic_2053015385,0.009170 ,,,,
pic_2053028830,0.990005 ,,,,
pic_2053054522,0.878662 ,,,,
pic_2053055248,0.112694 ,,,,
pic_2053058568,0.927505 ,,,,
pic_2053085323,0.037385 ,,,,
pic_2053103488,0.220984 ,,,,
pic_2053187206,0.940780 ,,,,
pic_2053207193,0.842598 ,,,,
pic_2053241416,0.452179 ,,,,
pic_2053264393,0.628944 ,,,,
pic_2053269904,0.002936 ,,,,
pic_2053300483,0.142560 ,,,,
pic_2053313930,0.014167 ,,,,
pic_2053319171,0.004878 ,,,,
pic_2053327370,0.347924 ,,,,
pic_2053327417,0.009896 ,,,,
pic_2053348031,0.178980 ,,,,
pic_2053360995,0.000225 ,,,,
pic_2053397629,0.929303 ,,,,
pic_2053434318,0.204188 ,,,,
pic_2053439118,0.004216 ,,,,
pic_2053446651,0.048345 ,,,,
pic_2053460828,0.274490 ,,,,
pic_2053488658,0.465624 ,,,,
pic_2053503126,0.350523 ,,,,
pic_2053539152,0.581821 ,,,,
pic_2053541040,0.337394 ,,,,
pic_2053547889,0.714547 ,,,,
pic_2053563223,0.913133 ,,,,
pic_2053564108,0.348125 ,,,,
pic_2053568976,0.557600 ,,,,
pic_2053587903,0.072864 ,,,,
pic_2053591144,0.328502 ,,,,
pic_2053607452,0.288999 ,,,,
pic_2053623667,0.004297 ,,,,
pic_2053633718,0.980980 ,,,,
pic_2053646437,0.000308 ,,,,
pic_2053653885,0.995773 ,,,,
pic_2053663783,0.085695 ,,,,
pic_2053676844,0.959504 ,,,,
pic_2053693416,0.980474 ,,,,
pic_2053696948,0.892021 ,,,,
pic_2053698080,0.013740 ,,,,
pic_2053739203,0.873864 ,,,,
pic_2053752314,0.877859 ,,,,
pic_2053754720,0.968933 ,,,,
pic_2053757263,0.699527 ,,,,
pic_2053767517,0.003023 ,,,,
pic_2053784093,0.948674 ,,,,
pic_2053829330,0.280496 ,,,,
pic_2053862917,0.013826 ,,,,
pic_2053880113,0.068778 ,,,,
pic_2053896701,0.303270 ,,,,
pic_2053906531,0.943155 ,,,,
pic_2053907701,0.035161 ,,,,
pic_2053914742,0.034259 ,,,,
pic_2053932663,0.466880 ,,,,
pic_2053936234,0.028919 ,,,,
pic_2053940250,0.639501 ,,,,
pic_2053960445,0.974072 ,,,,
pic_2053971452,0.916374 ,,,,
pic_2053999749,0.961481 ,,,,
pic_2054029066,0.557445 ,,,,
pic_2054049523,0.000892 ,,,,
pic_2054065414,0.858075 ,,,,
pic_2054100477,0.943501 ,,,,
pic_2054105145,0.292595 ,,,,
pic_2054110592,0.005130 ,,,,
pic_2054113051,0.002749 ,,,,
pic_2054125799,0.494653 ,,,,
pic_2054129619,0.703128 ,,,,
pic_2054158347,0.478635 ,,,,
pic_2054187405,0.357112 ,,,,
pic_2054193665,0.000140 ,,,,
pic_2054198497,0.699026 ,,,,
pic_2054228007,0.992879 ,,,,
pic_2054261481,0.213022 ,,,,
pic_2054276363,0.970952 ,,,,
pic_2054288384,0.799208 ,,,,
pic_2054301985,0.941010 ,,,,
pic_2054302622,0.431883 ,,,,
pic_2054324355,0.000102 ,,,,
pic_2054360962,0.013700 ,,,,
pic_2054370826,0.063297 ,,,,
pic_2054393605,0.007975 ,,,,
pic_2054406610,0.174566 ,,,,
pic_2054412586,0.018895 ,,,,
pic_2054414254,0.970925 ,,,,
pic_2054425090,0.499254 ,,,,
pic_2054456626,0.009592 ,,,,
pic_2054461463,0.491516 ,,,,
pic_2054468385,0.532572 ,,,,
pic_2054525088,0.587932 ,,,,
pic_2054533286,0.047017 ,,,,
pic_2054540734,0.714952 ,,,,
pic_2054542187,0.283236 ,,,,
pic_2054618093,0.229690 ,,,,
pic_2054622810,0.250931 ,,,,
pic_2054631030,0.522602 ,,,,
pic_2054642592,0.567526 ,,,,
pic_2054642622,0.071924 ,,,,
pic_2054646250,0.122313 ,,,,
pic_2054668365,0.002551 ,,,,
pic_2054694103,0.564157 ,,,,
pic_2054726798,0.338556 ,,,,
pic_2054727319,0.202997 ,,,,
pic_2054732698,0.876203 ,,,,
pic_2054739823,0.560902 ,,,,
pic_2054744295,0.476969 ,,,,
pic_2054760708,0.919153 ,,,,
pic_2054760927,0.061947 ,,,,
pic_2054774058,0.605987 ,,,,
pic_2054801876,0.935608 ,,,,
pic_2054803761,0.615741 ,,,,
pic_2054805303,0.397368 ,,,,
pic_2054818345,0.582716 ,,,,
pic_2054846382,0.911947 ,,,,
pic_2054849068,0.719395 ,,,,
pic_2054984417,0.912007 ,,,,
pic_2054987141,0.001989 ,,,,
pic_2055036296,0.744448 ,,,,
pic_2055058005,0.038506 ,,,,
pic_2055059367,0.956356 ,,,,
pic_2055069312,0.035904 ,,,,
pic_2055069584,0.014919 ,,,,
pic_2055069866,0.221803 ,,,,
pic_2055116358,0.119573 ,,,,
pic_2055139170,0.722235 ,,,,
pic_2055140851,0.000576 ,,,,
pic_2055155633,0.591349 ,,,,
pic_2055156877,0.000576 ,,,,
pic_2055164778,0.012586 ,,,,
pic_2055166371,0.015701 ,,,,
pic_2055202601,0.165367 ,,,,
pic_2055204403,0.163422 ,,,,
pic_2055234944,0.042725 ,,,,
pic_2055279974,0.886991 ,,,,
pic_2055295649,0.434188 ,,,,
pic_2055325569,0.065099 ,,,,
pic_2055355757,0.695195 ,,,,
pic_2055412030,0.024015 ,,,,
pic_2055424037,0.002822 ,,,,
pic_2055426547,0.978674 ,,,,
pic_2055462303,0.000066 ,,,,
pic_2055546497,0.889444 ,,,,
pic_2055552787,0.010923 ,,,,
pic_2055565192,0.000530 ,,,,
pic_2055576245,0.440126 ,,,,
pic_2055597292,0.307383 ,,,,
pic_2055609419,0.030909 ,,,,
pic_2055627049,0.120736 ,,,,
pic_2055627394,0.025880 ,,,,
pic_2055627703,0.786433 ,,,,
pic_2055629952,0.148870 ,,,,
pic_2055639053,0.008367 ,,,,
pic_2055643641,0.089660 ,,,,
pic_2055669210,0.772190 ,,,,
pic_2055672694,0.295651 ,,,,
pic_2055696450,0.185908 ,,,,
pic_2055712857,0.430772 ,,,,
pic_2055729527,0.185336 ,,,,
pic_2055734505,0.011480 ,,,,
pic_2055764407,0.685085 ,,,,
pic_2055765080,0.690513 ,,,,
pic_2055768768,0.853598 ,,,,
pic_2055787241,0.000690 ,,,,
pic_2055821215,0.298551 ,,,,
pic_2055824638,0.095095 ,,,,
pic_2055833891,0.168602 ,,,,
pic_2055840691,0.002882 ,,,,
pic_2055846367,0.103624 ,,,,
pic_2055853547,0.005810 ,,,,
pic_2055857263,0.195704 ,,,,
pic_2055867400,0.352344 ,,,,
pic_2055885719,0.374556 ,,,,
pic_2055991985,0.031112 ,,,,
pic_2056039000,0.795410 ,,,,
pic_2056045417,0.594146 ,,,,
pic_2056047749,0.055931 ,,,,
pic_2056099191,0.104421 ,,,,
pic_2056178350,0.820416 ,,,,
pic_2056204512,0.688269 ,,,,
pic_2056229465,0.042653 ,,,,
pic_2056230136,0.752256 ,,,,
pic_2056250491,0.970170 ,,,,
pic_2056252615,0.248296 ,,,,
pic_2056261149,0.955173 ,,,,
pic_2056275993,0.040753 ,,,,
pic_2056314506,0.961655 ,,,,
pic_2056318150,0.488708 ,,,,
pic_2056333863,0.405563 ,,,,
pic_2056338253,0.006747 ,,,,
pic_2056341793,0.106058 ,,,,
pic_2056356645,0.735130 ,,,,
pic_2056370407,0.034380 ,,,,
pic_2056385644,0.001194 ,,,,
pic_2056386673,0.292946 ,,,,
pic_2056455595,0.012819 ,,,,
pic_2056458993,0.006633 ,,,,
pic_2056476590,0.874027 ,,,,
pic_2056497221,0.989750 ,,,,
pic_2056506123,0.558645 ,,,,
pic_2056556740,0.368158 ,,,,
pic_2056560319,0.339702 ,,,,
pic_2056584087,0.099900 ,,,,
pic_2056591892,0.948020 ,,,,
pic_2056599627,0.356843 ,,,,
pic_2056602733,0.467485 ,,,,
pic_2056611779,0.007955 ,,,,
pic_2056618472,0.562274 ,,,,
pic_2056634422,0.136390 ,,,,
pic_2056689320,0.578347 ,,,,
pic_2056724510,0.066843 ,,,,
pic_2056762425,0.646763 ,,,,
pic_2056792354,0.001347 ,,,,
pic_2056819394,0.915796 ,,,,
pic_2056826685,0.282323 ,,,,
pic_2056838877,0.968710 ,,,,
pic_2056847367,0.913004 ,,,,
pic_2056850907,0.751629 ,,,,
pic_2056858404,0.186693 ,,,,
pic_2056866327,0.822696 ,,,,
pic_2056885042,0.857340 ,,,,
pic_2056891753,0.835598 ,,,,
pic_2056903545,0.076805 ,,,,
pic_2056949260,0.425152 ,,,,
pic_2056949267,0.566384 ,,,,
pic_2056995621,0.052877 ,,,,
pic_2057026156,0.331869 ,,,,
pic_2057073821,0.010073 ,,,,
pic_2057076649,0.971291 ,,,,
pic_2057083874,0.413180 ,,,,
pic_2057087734,0.794184 ,,,,
pic_2057090314,0.940366 ,,,,
pic_2057165930,0.001986 ,,,,
pic_2057189356,0.097807 ,,,,
pic_2057197549,0.334888 ,,,,
pic_2057206977,0.426126 ,,,,
pic_2057230980,0.117033 ,,,,
pic_2057317327,0.000928 ,,,,
pic_2057327033,0.018226 ,,,,
pic_2057340420,0.000157 ,,,,
pic_2057341765,0.389776 ,,,,
pic_2057361286,0.994591 ,,,,
pic_2057386376,0.747100 ,,,,
pic_2057404873,0.155352 ,,,,
pic_2057428655,0.999886 ,,,,
pic_2057462156,0.339315 ,,,,
pic_2057502148,0.866303 ,,,,
pic_2057506650,0.145488 ,,,,
pic_2057518259,0.227525 ,,,,
pic_2057519484,0.037341 ,,,,
pic_2057545978,0.002405 ,,,,
pic_2057547347,0.683123 ,,,,
pic_2057579834,0.460061 ,,,,
pic_2057626231,0.052738 ,,,,
pic_2057638358,0.675152 ,,,,
pic_2057669481,0.004393 ,,,,
pic_2057672511,0.477999 ,,,,
pic_2057692298,0.004753 ,,,,
pic_2057721575,0.950486 ,,,,
pic_2057773943,0.060294 ,,,,
pic_2057816744,0.046613 ,,,,
pic_2057827378,0.004945 ,,,,
pic_2057851673,0.001251 ,,,,
pic_2057858806,0.012367 ,,,,
pic_2057877331,0.382295 ,,,,
pic_2057893985,0.983046 ,,,,
pic_2057924697,0.832020 ,,,,
pic_2057930601,0.826420 ,,,,
pic_2057946861,0.003600 ,,,,
pic_2057948270,0.128516 ,,,,
pic_2057948682,0.120227 ,,,,
pic_2057973664,0.030358 ,,,,
pic_2057983132,0.005426 ,,,,
pic_2058011219,0.043340 ,,,,
pic_2058036169,0.858763 ,,,,
pic_2058040075,0.120237 ,,,,
pic_2058045940,0.058435 ,,,,
pic_2058075618,0.744844 ,,,,
pic_2058083163,0.952864 ,,,,
pic_2058095596,0.013266 ,,,,
pic_2058113886,0.386731 ,,,,
pic_2058126507,0.760200 ,,,,
pic_2058132042,0.305929 ,,,,
pic_2058165026,0.952008 ,,,,
pic_2058172051,0.986490 ,,,,
pic_2058193944,0.911386 ,,,,
pic_2058219590,0.248199 ,,,,
pic_2058230916,0.096898 ,,,,
pic_2058260600,0.259607 ,,,,
pic_2058277898,0.998652 ,,,,
pic_2058283112,0.710172 ,,,,
pic_2058288327,0.953183 ,,,,
pic_2058288356,0.995038 ,,,,
pic_2058297353,0.000628 ,,,,
pic_2058327780,0.007051 ,,,,
pic_2058345851,0.050615 ,,,,
pic_2058353321,0.004621 ,,,,
pic_2058368251,0.805899 ,,,,
pic_2058368648,0.172174 ,,,,
pic_2058374477,0.497976 ,,,,
pic_2058454036,0.628677 ,,,,
pic_2058485536,0.293131 ,,,,
pic_2058516646,0.414586 ,,,,
pic_2058553583,0.263432 ,,,,
pic_2058587388,0.006110 ,,,,
pic_2058626543,0.466945 ,,,,
pic_2058632390,0.975561 ,,,,
pic_2058645442,0.003880 ,,,,
pic_2058666743,0.632970 ,,,,
pic_2058674381,0.113121 ,,,,
pic_2058678191,0.969836 ,,,,
pic_2058724704,0.041312 ,,,,
pic_2058726918,0.005859 ,,,,
pic_2058730473,0.064444 ,,,,
pic_2058752829,0.002464 ,,,,
pic_2058776578,0.000661 ,,,,
pic_2058779880,0.054213 ,,,,
pic_2058783126,0.794365 ,,,,
pic_2058798129,0.027330 ,,,,
pic_2058804293,0.036778 ,,,,
pic_2058814228,0.358082 ,,,,
pic_2058853770,0.041173 ,,,,
pic_2058908614,0.977302 ,,,,
pic_2058910515,0.007120 ,,,,
pic_2058929273,0.065548 ,,,,
pic_2058929789,0.722230 ,,,,
pic_2058935706,0.810848 ,,,,
pic_2058967942,0.982635 ,,,,
pic_2058986602,0.916489 ,,,,
pic_2059001490,0.023345 ,,,,
pic_2059056200,0.101430 ,,,,
pic_2059079536,0.320770 ,,,,
pic_2059117384,0.012237 ,,,,
pic_2059124737,0.026209 ,,,,
pic_2059166533,0.201104 ,,,,
pic_2059182134,0.272403 ,,,,
pic_2059199164,0.046257 ,,,,
pic_2059200126,0.741438 ,,,,
pic_2059227024,0.174646 ,,,,
pic_2059280097,0.304504 ,,,,
pic_2059288252,0.667106 ,,,,
pic_2059294547,0.995721 ,,,,
pic_2059341797,0.302718 ,,,,
pic_2059353754,0.000778 ,,,,
pic_2059395395,0.558014 ,,,,
pic_2059440917,0.013393 ,,,,
pic_2059446359,0.001627 ,,,,
pic_2059471678,0.093579 ,,,,
pic_2059501547,0.632992 ,,,,
pic_2059511405,0.040704 ,,,,
pic_2059511773,0.868421 ,,,,
pic_2059521201,0.140713 ,,,,
pic_2059583735,0.453632 ,,,,
pic_2059617695,0.003055 ,,,,
pic_2059673282,0.000120 ,,,,
pic_2059710326,0.001802 ,,,,
pic_2059727121,0.000673 ,,,,
pic_2059731580,0.571570 ,,,,
pic_2059766663,0.060580 ,,,,
pic_2059788868,0.344171 ,,,,
pic_2059803225,0.810800 ,,,,
pic_2059806832,0.807306 ,,,,
pic_2059814667,0.088861 ,,,,
pic_2059824447,0.008153 ,,,,
pic_2059826407,0.048938 ,,,,
pic_2059863786,0.000557 ,,,,
pic_2059876750,0.006814 ,,,,
pic_2059902908,0.680087 ,,,,
pic_2059903037,0.693390 ,,,,
pic_2059906190,0.004208 ,,,,
pic_2059908421,0.632251 ,,,,
pic_2059919086,0.381585 ,,,,
pic_2059934188,0.985379 ,,,,
pic_2059941241,0.588291 ,,,,
pic_2059950551,0.367108 ,,,,
pic_2059952066,0.886823 ,,,,
pic_2059988162,0.083629 ,,,,
pic_2059991057,0.348894 ,,,,
pic_2060008301,0.045770 ,,,,
pic_2060021985,0.092969 ,,,,
pic_2060033130,0.004207 ,,,,
pic_2060081318,0.178390 ,,,,
pic_2060089473,0.983986 ,,,,
pic_2060144081,0.010398 ,,,,
pic_2060152460,0.354504 ,,,,
pic_2060154295,0.349582 ,,,,
pic_2060202472,0.787971 ,,,,
pic_2060228678,0.066814 ,,,,
pic_2060245002,0.019868 ,,,,
pic_2060245379,0.010785 ,,,,
pic_2060257986,0.002418 ,,,,
pic_2060300724,0.096754 ,,,,
pic_2060303756,0.378171 ,,,,
pic_2060318029,0.202649 ,,,,
pic_2060334589,0.777305 ,,,,
pic_2060340564,0.287131 ,,,,
pic_2060345233,0.886720 ,,,,
pic_2060393426,0.061010 ,,,,
pic_2060456643,0.670824 ,,,,
pic_2060456704,0.545278 ,,,,
pic_2060463047,0.021870 ,,,,
pic_2060464186,0.040505 ,,,,
pic_2060489316,0.096199 ,,,,
pic_2060492539,0.614303 ,,,,
pic_2060500295,0.047052 ,,,,
pic_2060546261,0.110334 ,,,,
pic_2060548787,0.013892 ,,,,
pic_2060580135,0.011390 ,,,,
pic_2060608655,0.141468 ,,,,
pic_2060615644,0.684614 ,,,,
pic_2060630768,0.789944 ,,,,
pic_2060631128,0.281742 ,,,,
pic_2060665744,0.913084 ,,,,
pic_2060681865,0.937744 ,,,,
pic_2060691130,0.034098 ,,,,
pic_2060711967,0.023150 ,,,,
pic_2060712313,0.944815 ,,,,
pic_2060716494,0.005489 ,,,,
pic_2060717504,0.545313 ,,,,
